user_id,experiment_id,group,enter_time,experiment_version
U000359,EXP_FINISH_PAGE_001,treatment,2026-06-11 15:00:00,v1
U000360,EXP_FINISH_PAGE_001,treatment,2026-05-27 20:00:00,v1
U000361,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000362,EXP_FINISH_PAGE_001,control,2026-06-19 15:00:00,v1
U000363,EXP_FINISH_PAGE_001,control,2026-06-27 08:00:00,v1
U000364,EXP_FINISH_PAGE_001,treatment,2026-05-22 13:00:00,v1
U000365,EXP_FINISH_PAGE_001,control,2026-06-20 16:00:00,v1
U000366,EXP_FINISH_PAGE_001,control,2026-05-18 10:00:00,v1
U000367,EXP_FINISH_PAGE_001,treatment,2026-05-15 15:00:00,v1
U000368,EXP_FINISH_PAGE_001,control,2026-05-18 16:00:00,v1
U000369,EXP_FINISH_PAGE_001,treatment,2026-06-01 10:00:00,v1
U000370,EXP_FINISH_PAGE_001,control,2026-06-14 18:00:00,v1
U000371,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000372,EXP_FINISH_PAGE_001,control,2026-05-21 17:00:00,v1
U000373,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000374,EXP_FINISH_PAGE_001,treatment,2026-05-19 08:00:00,v1
U000375,EXP_FINISH_PAGE_001,treatment,2026-06-04 13:00:00,v1
U000376,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000377,EXP_FINISH_PAGE_001,treatment,2026-05-18 13:00:00,v1
U000378,EXP_FINISH_PAGE_001,treatment,2026-05-16 09:00:00,v1
U000379,EXP_FINISH_PAGE_001,control,2026-05-16 19:00:00,v1
U000380,EXP_FINISH_PAGE_001,treatment,2026-06-13 12:00:00,v1
U000381,EXP_FINISH_PAGE_001,treatment,2026-06-17 08:00:00,v1
U000382,EXP_FINISH_PAGE_001,control,2026-06-20 08:00:00,v1
U000383,EXP_FINISH_PAGE_001,control,2026-06-12 20:00:00,v1
U000384,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000385,EXP_FINISH_PAGE_001,treatment,2026-06-21 15:00:00,v1
U000386,EXP_FINISH_PAGE_001,control,2026-06-23 19:00:00,v1
U000387,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000388,EXP_FINISH_PAGE_001,treatment,2026-05-19 13:00:00,v1
U000389,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000390,EXP_FINISH_PAGE_001,control,2026-06-15 16:00:00,v1
U000391,EXP_FINISH_PAGE_001,treatment,2026-06-28 21:00:00,v1
U000392,EXP_FINISH_PAGE_001,treatment,2026-05-21 15:00:00,v1
U000393,EXP_FINISH_PAGE_001,treatment,2026-05-19 20:00:00,v1
U000394,EXP_FINISH_PAGE_001,control,2026-05-31 12:00:00,v1
U000395,EXP_FINISH_PAGE_001,control,2026-05-27 14:00:00,v1
U000396,EXP_FINISH_PAGE_001,control,2026-06-11 12:00:00,v1
U000397,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000398,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000399,EXP_FINISH_PAGE_001,treatment,2026-05-29 12:00:00,v1
U000400,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000401,EXP_FINISH_PAGE_001,treatment,2026-06-22 17:00:00,v1
U000402,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000403,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000404,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000405,EXP_FINISH_PAGE_001,treatment,2026-06-01 18:00:00,v1
U000406,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000407,EXP_FINISH_PAGE_001,control,2026-06-04 19:00:00,v1
U000408,EXP_FINISH_PAGE_001,control,2026-05-27 13:00:00,v1
U000409,EXP_FINISH_PAGE_001,control,2026-06-18 17:00:00,v1
U000410,EXP_FINISH_PAGE_001,treatment,2026-05-24 17:00:00,v1
U000411,EXP_FINISH_PAGE_001,control,2026-06-16 14:00:00,v1
U000412,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000413,EXP_FINISH_PAGE_001,treatment,2026-06-16 08:00:00,v1
U000414,EXP_FINISH_PAGE_001,treatment,2026-06-20 11:00:00,v1
U000415,EXP_FINISH_PAGE_001,treatment,2026-06-20 11:00:00,v1
U000416,EXP_FINISH_PAGE_001,treatment,2026-05-30 17:00:00,v1
U000417,EXP_FINISH_PAGE_001,control,2026-06-06 13:00:00,v1
U000418,EXP_FINISH_PAGE_001,control,2026-06-04 17:00:00,v1
U000419,EXP_FINISH_PAGE_001,control,2026-06-05 08:00:00,v1
U000420,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000421,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000422,EXP_FINISH_PAGE_001,control,2026-05-25 15:00:00,v1
U000423,EXP_FINISH_PAGE_001,control,2026-06-09 16:00:00,v1
U000424,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000425,EXP_FINISH_PAGE_001,control,2026-06-10 20:00:00,v1
U000426,EXP_FINISH_PAGE_001,treatment,2026-06-24 19:00:00,v1
U000427,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000428,EXP_FINISH_PAGE_001,control,2026-06-17 18:00:00,v1
U000429,EXP_FINISH_PAGE_001,control,2026-06-09 19:00:00,v1
U000430,EXP_FINISH_PAGE_001,treatment,2026-05-25 16:00:00,v1
U000431,EXP_FINISH_PAGE_001,treatment,2026-06-13 18:00:00,v1
U000432,EXP_FINISH_PAGE_001,control,2026-06-26 14:00:00,v1
U000433,EXP_FINISH_PAGE_001,control,2026-06-15 14:00:00,v1
U000434,EXP_FINISH_PAGE_001,control,2026-06-20 08:00:00,v1
U000435,EXP_FINISH_PAGE_001,control,2026-06-07 12:00:00,v1
U000436,EXP_FINISH_PAGE_001,treatment,2026-06-01 09:00:00,v1
U000437,EXP_FINISH_PAGE_001,treatment,2026-06-12 14:00:00,v1
U000438,EXP_FINISH_PAGE_001,treatment,2026-05-26 11:00:00,v1
U000439,EXP_FINISH_PAGE_001,control,2026-06-03 12:00:00,v1
U000440,EXP_FINISH_PAGE_001,control,2026-05-19 19:00:00,v1
U000441,EXP_FINISH_PAGE_001,control,2026-05-23 10:00:00,v1
U000442,EXP_FINISH_PAGE_001,control,2026-05-22 17:00:00,v1
U000443,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000444,EXP_FINISH_PAGE_001,treatment,2026-06-22 16:00:00,v1
U000445,EXP_FINISH_PAGE_001,control,2026-06-29 21:00:00,v1
U000446,EXP_FINISH_PAGE_001,treatment,2026-05-19 20:00:00,v1
U000447,EXP_FINISH_PAGE_001,control,2026-06-11 17:00:00,v1
U000448,EXP_FINISH_PAGE_001,treatment,2026-05-28 12:00:00,v1
U000449,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000450,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000451,EXP_FINISH_PAGE_001,treatment,2026-05-31 18:00:00,v1
U000452,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000453,EXP_FINISH_PAGE_001,control,2026-06-15 15:00:00,v1
U000454,EXP_FINISH_PAGE_001,control,2026-06-13 19:00:00,v1
U000455,EXP_FINISH_PAGE_001,control,2026-06-26 09:00:00,v1
U000456,EXP_FINISH_PAGE_001,treatment,2026-06-16 16:00:00,v1
U000457,EXP_FINISH_PAGE_001,control,2026-06-27 16:00:00,v1
U000458,EXP_FINISH_PAGE_001,control,2026-05-22 14:00:00,v1
U000459,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000460,EXP_FINISH_PAGE_001,control,2026-06-22 11:00:00,v1
U000461,EXP_FINISH_PAGE_001,control,2026-05-28 16:00:00,v1
U000462,EXP_FINISH_PAGE_001,treatment,2026-06-15 21:00:00,v1
U000463,EXP_FINISH_PAGE_001,control,2026-06-17 17:00:00,v1
U000464,EXP_FINISH_PAGE_001,control,2026-06-29 14:00:00,v1
U000465,EXP_FINISH_PAGE_001,treatment,2026-05-22 13:00:00,v1
U000466,EXP_FINISH_PAGE_001,control,2026-06-09 14:00:00,v1
U000467,EXP_FINISH_PAGE_001,treatment,2026-06-14 16:00:00,v1
U000468,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000469,EXP_FINISH_PAGE_001,control,2026-06-18 09:00:00,v1
U000470,EXP_FINISH_PAGE_001,treatment,2026-06-07 14:00:00,v1
U000471,EXP_FINISH_PAGE_001,control,2026-06-20 09:00:00,v1
U000472,EXP_FINISH_PAGE_001,control,2026-06-27 19:00:00,v1
U000473,EXP_FINISH_PAGE_001,treatment,2026-05-24 11:00:00,v1
U000474,EXP_FINISH_PAGE_001,control,2026-05-19 09:00:00,v1
U000475,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000476,EXP_FINISH_PAGE_001,control,2026-06-22 17:00:00,v1
U000477,EXP_FINISH_PAGE_001,control,2026-06-29 20:00:00,v1
U000478,EXP_FINISH_PAGE_001,treatment,2026-05-30 10:00:00,v1
U000479,EXP_FINISH_PAGE_001,control,2026-05-30 16:00:00,v1
U000480,EXP_FINISH_PAGE_001,control,2026-06-16 09:00:00,v1
U000481,EXP_FINISH_PAGE_001,control,2026-06-17 12:00:00,v1
U000482,EXP_FINISH_PAGE_001,treatment,2026-06-09 12:00:00,v1
U000483,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000484,EXP_FINISH_PAGE_001,treatment,2026-05-29 18:00:00,v1
U000485,EXP_FINISH_PAGE_001,treatment,2026-06-07 16:00:00,v1
U000486,EXP_FINISH_PAGE_001,control,2026-05-22 11:00:00,v1
U000487,EXP_FINISH_PAGE_001,control,2026-06-17 17:00:00,v1
U000488,EXP_FINISH_PAGE_001,treatment,2026-06-25 09:00:00,v1
U000489,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000490,EXP_FINISH_PAGE_001,treatment,2026-06-08 20:00:00,v1
U000491,EXP_FINISH_PAGE_001,control,2026-06-05 13:00:00,v1
U000492,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000493,EXP_FINISH_PAGE_001,treatment,2026-06-08 19:00:00,v1
U000494,EXP_FINISH_PAGE_001,control,2026-05-23 11:00:00,v1
U000495,EXP_FINISH_PAGE_001,treatment,2026-06-05 11:00:00,v1
U000496,EXP_FINISH_PAGE_001,treatment,2026-06-06 09:00:00,v1
U000497,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000498,EXP_FINISH_PAGE_001,control,2026-06-20 21:00:00,v1
U000499,EXP_FINISH_PAGE_001,treatment,2026-05-20 18:00:00,v1
U000500,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000501,EXP_FINISH_PAGE_001,control,2026-06-03 13:00:00,v1
U000502,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000503,EXP_FINISH_PAGE_001,treatment,2026-06-27 14:00:00,v1
U000504,EXP_FINISH_PAGE_001,control,2026-06-12 08:00:00,v1
U000505,EXP_FINISH_PAGE_001,treatment,2026-06-18 15:00:00,v1
U000506,EXP_FINISH_PAGE_001,treatment,2026-06-17 14:00:00,v1
U000507,EXP_FINISH_PAGE_001,treatment,2026-06-18 11:00:00,v1
U000508,EXP_FINISH_PAGE_001,control,2026-06-20 15:00:00,v1
U000509,EXP_FINISH_PAGE_001,control,2026-06-15 08:00:00,v1
U000510,EXP_FINISH_PAGE_001,treatment,2026-05-24 17:00:00,v1
U000511,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000512,EXP_FINISH_PAGE_001,treatment,2026-05-26 16:00:00,v1
U000513,EXP_FINISH_PAGE_001,treatment,2026-06-07 12:00:00,v1
U000514,EXP_FINISH_PAGE_001,control,2026-06-12 21:00:00,v1
U000515,EXP_FINISH_PAGE_001,control,2026-05-30 16:00:00,v1
U000516,EXP_FINISH_PAGE_001,control,2026-06-03 12:00:00,v1
U000517,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000518,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000519,EXP_FINISH_PAGE_001,treatment,2026-06-27 13:00:00,v1
U000520,EXP_FINISH_PAGE_001,control,2026-05-31 17:00:00,v1
U000521,EXP_FINISH_PAGE_001,treatment,2026-06-29 14:00:00,v1
U000522,EXP_FINISH_PAGE_001,control,2026-06-29 11:00:00,v1
U000523,EXP_FINISH_PAGE_001,treatment,2026-06-10 08:00:00,v1
U000524,EXP_FINISH_PAGE_001,treatment,2026-05-23 08:00:00,v1
U000525,EXP_FINISH_PAGE_001,treatment,2026-06-08 14:00:00,v1
U000526,EXP_FINISH_PAGE_001,control,2026-05-29 17:00:00,v1
U000527,EXP_FINISH_PAGE_001,treatment,2026-06-29 11:00:00,v1
U000528,EXP_FINISH_PAGE_001,treatment,2026-06-26 15:00:00,v1
U000529,EXP_FINISH_PAGE_001,control,2026-06-22 21:00:00,v1
U000530,EXP_FINISH_PAGE_001,control,2026-05-19 13:00:00,v1
U000531,EXP_FINISH_PAGE_001,control,2026-06-26 13:00:00,v1
U000532,EXP_FINISH_PAGE_001,control,2026-06-19 18:00:00,v1
U000533,EXP_FINISH_PAGE_001,treatment,2026-06-02 17:00:00,v1
U000534,EXP_FINISH_PAGE_001,control,2026-06-12 10:00:00,v1
U000535,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000536,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000537,EXP_FINISH_PAGE_001,treatment,2026-06-28 08:00:00,v1
U000538,EXP_FINISH_PAGE_001,treatment,2026-06-17 13:00:00,v1
U000539,EXP_FINISH_PAGE_001,treatment,2026-05-25 12:00:00,v1
U000540,EXP_FINISH_PAGE_001,control,2026-06-19 14:00:00,v1
U000541,EXP_FINISH_PAGE_001,treatment,2026-06-23 10:00:00,v1
U000542,EXP_FINISH_PAGE_001,control,2026-06-14 20:00:00,v1
U000543,EXP_FINISH_PAGE_001,treatment,2026-06-26 11:00:00,v1
U000544,EXP_FINISH_PAGE_001,control,2026-06-05 17:00:00,v1
U000545,EXP_FINISH_PAGE_001,control,2026-05-19 15:00:00,v1
U000546,EXP_FINISH_PAGE_001,treatment,2026-06-19 10:00:00,v1
U000547,EXP_FINISH_PAGE_001,control,2026-06-08 19:00:00,v1
U000548,EXP_FINISH_PAGE_001,control,2026-06-22 16:00:00,v1
U000549,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000550,EXP_FINISH_PAGE_001,control,2026-06-15 10:00:00,v1
U000551,EXP_FINISH_PAGE_001,control,2026-06-22 10:00:00,v1
U000552,EXP_FINISH_PAGE_001,control,2026-05-24 16:00:00,v1
U000553,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000554,EXP_FINISH_PAGE_001,control,2026-05-25 08:00:00,v1
U000555,EXP_FINISH_PAGE_001,control,2026-06-20 18:00:00,v1
U000556,EXP_FINISH_PAGE_001,control,2026-06-26 11:00:00,v1
U000557,EXP_FINISH_PAGE_001,control,2026-05-16 13:00:00,v1
U000558,EXP_FINISH_PAGE_001,treatment,2026-06-08 11:00:00,v1
U000559,EXP_FINISH_PAGE_001,treatment,2026-06-10 17:00:00,v1
U000560,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000561,EXP_FINISH_PAGE_001,treatment,2026-06-28 14:00:00,v1
U000562,EXP_FINISH_PAGE_001,treatment,2026-06-06 11:00:00,v1
U000563,EXP_FINISH_PAGE_001,treatment,2026-06-20 15:00:00,v1
U000564,EXP_FINISH_PAGE_001,treatment,2026-06-26 15:00:00,v1
U000565,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000566,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000567,EXP_FINISH_PAGE_001,treatment,2026-06-05 12:00:00,v1
U000568,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000569,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000570,EXP_FINISH_PAGE_001,treatment,2026-06-21 09:00:00,v1
U000571,EXP_FINISH_PAGE_001,treatment,2026-06-25 13:00:00,v1
U000572,EXP_FINISH_PAGE_001,control,2026-06-27 10:00:00,v1
U000573,EXP_FINISH_PAGE_001,treatment,2026-05-24 21:00:00,v1
U000574,EXP_FINISH_PAGE_001,control,2026-06-18 14:00:00,v1
U000575,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000576,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000577,EXP_FINISH_PAGE_001,treatment,2026-05-22 16:00:00,v1
U000578,EXP_FINISH_PAGE_001,treatment,2026-06-15 20:00:00,v1
U000579,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000580,EXP_FINISH_PAGE_001,treatment,2026-06-14 18:00:00,v1
U000581,EXP_FINISH_PAGE_001,control,2026-06-08 13:00:00,v1
U000582,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000583,EXP_FINISH_PAGE_001,control,2026-06-29 17:00:00,v1
U000584,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000585,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000586,EXP_FINISH_PAGE_001,control,2026-06-17 20:00:00,v1
U000587,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000588,EXP_FINISH_PAGE_001,control,2026-05-31 21:00:00,v1
U000589,EXP_FINISH_PAGE_001,treatment,2026-06-19 14:00:00,v1
U000590,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000591,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000592,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000593,EXP_FINISH_PAGE_001,control,2026-06-18 10:00:00,v1
U000594,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000595,EXP_FINISH_PAGE_001,control,2026-06-03 13:00:00,v1
U000596,EXP_FINISH_PAGE_001,treatment,2026-06-05 13:00:00,v1
U000597,EXP_FINISH_PAGE_001,control,2026-06-22 11:00:00,v1
U000598,EXP_FINISH_PAGE_001,control,2026-06-06 19:00:00,v1
U000599,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000600,EXP_FINISH_PAGE_001,treatment,2026-06-02 12:00:00,v1
U000601,EXP_FINISH_PAGE_001,control,2026-06-05 12:00:00,v1
U000602,EXP_FINISH_PAGE_001,control,2026-06-28 08:00:00,v1
U000603,EXP_FINISH_PAGE_001,control,2026-06-29 19:00:00,v1
U000604,EXP_FINISH_PAGE_001,treatment,2026-06-18 19:00:00,v1
U000605,EXP_FINISH_PAGE_001,treatment,2026-06-08 14:00:00,v1
U000606,EXP_FINISH_PAGE_001,control,2026-05-15 17:00:00,v1
U000607,EXP_FINISH_PAGE_001,treatment,2026-06-10 08:00:00,v1
U000608,EXP_FINISH_PAGE_001,treatment,2026-05-20 08:00:00,v1
U000609,EXP_FINISH_PAGE_001,treatment,2026-05-29 17:00:00,v1
U000610,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000611,EXP_FINISH_PAGE_001,control,2026-06-15 08:00:00,v1
U000612,EXP_FINISH_PAGE_001,control,2026-06-10 20:00:00,v1
U000613,EXP_FINISH_PAGE_001,control,2026-06-05 13:00:00,v1
U000614,EXP_FINISH_PAGE_001,control,2026-06-25 13:00:00,v1
U000615,EXP_FINISH_PAGE_001,control,2026-05-27 09:00:00,v1
U000616,EXP_FINISH_PAGE_001,treatment,2026-05-24 13:00:00,v1
U000617,EXP_FINISH_PAGE_001,treatment,2026-06-01 14:00:00,v1
U000618,EXP_FINISH_PAGE_001,treatment,2026-06-22 12:00:00,v1
U000619,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000620,EXP_FINISH_PAGE_001,control,2026-06-19 16:00:00,v1
U000621,EXP_FINISH_PAGE_001,treatment,2026-06-02 21:00:00,v1
U000622,EXP_FINISH_PAGE_001,control,2026-05-20 09:00:00,v1
U000623,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000624,EXP_FINISH_PAGE_001,treatment,2026-05-24 19:00:00,v1
U000625,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000626,EXP_FINISH_PAGE_001,control,2026-06-17 21:00:00,v1
U000627,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000628,EXP_FINISH_PAGE_001,treatment,2026-06-04 21:00:00,v1
U000629,EXP_FINISH_PAGE_001,control,2026-06-19 08:00:00,v1
U000630,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000631,EXP_FINISH_PAGE_001,treatment,2026-05-21 09:00:00,v1
U000632,EXP_FINISH_PAGE_001,control,2026-06-23 13:00:00,v1
U000633,EXP_FINISH_PAGE_001,treatment,2026-06-23 20:00:00,v1
U000634,EXP_FINISH_PAGE_001,treatment,2026-06-20 08:00:00,v1
U000635,EXP_FINISH_PAGE_001,control,2026-06-02 19:00:00,v1
U000636,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000637,EXP_FINISH_PAGE_001,control,2026-05-22 14:00:00,v1
U000638,EXP_FINISH_PAGE_001,treatment,2026-06-24 19:00:00,v1
U000639,EXP_FINISH_PAGE_001,control,2026-05-18 15:00:00,v1
U000640,EXP_FINISH_PAGE_001,control,2026-06-28 16:00:00,v1
U000641,EXP_FINISH_PAGE_001,treatment,2026-06-03 09:00:00,v1
U000642,EXP_FINISH_PAGE_001,treatment,2026-06-07 14:00:00,v1
U000643,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000644,EXP_FINISH_PAGE_001,treatment,2026-05-19 20:00:00,v1
U000645,EXP_FINISH_PAGE_001,treatment,2026-05-17 19:00:00,v1
U000646,EXP_FINISH_PAGE_001,control,2026-06-10 12:00:00,v1
U000647,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000648,EXP_FINISH_PAGE_001,treatment,2026-06-21 08:00:00,v1
U000649,EXP_FINISH_PAGE_001,control,2026-05-31 15:00:00,v1
U000650,EXP_FINISH_PAGE_001,control,2026-06-14 12:00:00,v1
U000651,EXP_FINISH_PAGE_001,treatment,2026-06-08 19:00:00,v1
U000652,EXP_FINISH_PAGE_001,treatment,2026-05-19 18:00:00,v1
U000653,EXP_FINISH_PAGE_001,control,2026-06-23 15:00:00,v1
U000654,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000655,EXP_FINISH_PAGE_001,treatment,2026-05-29 09:00:00,v1
U000656,EXP_FINISH_PAGE_001,treatment,2026-05-18 12:00:00,v1
U000657,EXP_FINISH_PAGE_001,treatment,2026-06-02 13:00:00,v1
U000658,EXP_FINISH_PAGE_001,control,2026-06-06 19:00:00,v1
U000659,EXP_FINISH_PAGE_001,treatment,2026-06-19 21:00:00,v1
U000660,EXP_FINISH_PAGE_001,control,2026-05-21 19:00:00,v1
U000661,EXP_FINISH_PAGE_001,treatment,2026-06-02 17:00:00,v1
U000662,EXP_FINISH_PAGE_001,treatment,2026-05-15 21:00:00,v1
U000663,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000664,EXP_FINISH_PAGE_001,control,2026-05-28 16:00:00,v1
U000665,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000666,EXP_FINISH_PAGE_001,treatment,2026-06-05 13:00:00,v1
U000667,EXP_FINISH_PAGE_001,treatment,2026-06-26 15:00:00,v1
U000668,EXP_FINISH_PAGE_001,control,2026-06-07 17:00:00,v1
U000669,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000670,EXP_FINISH_PAGE_001,treatment,2026-06-10 09:00:00,v1
U000671,EXP_FINISH_PAGE_001,control,2026-06-01 13:00:00,v1
U000672,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000673,EXP_FINISH_PAGE_001,control,2026-06-02 19:00:00,v1
U000674,EXP_FINISH_PAGE_001,treatment,2026-06-16 14:00:00,v1
U000675,EXP_FINISH_PAGE_001,treatment,2026-05-30 21:00:00,v1
U000676,EXP_FINISH_PAGE_001,control,2026-06-08 20:00:00,v1
U000677,EXP_FINISH_PAGE_001,control,2026-06-25 17:00:00,v1
U000678,EXP_FINISH_PAGE_001,treatment,2026-06-28 21:00:00,v1
U000679,EXP_FINISH_PAGE_001,treatment,2026-05-28 08:00:00,v1
U000680,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000681,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000682,EXP_FINISH_PAGE_001,treatment,2026-06-22 20:00:00,v1
U000683,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000684,EXP_FINISH_PAGE_001,control,2026-05-30 09:00:00,v1
U000685,EXP_FINISH_PAGE_001,control,2026-06-07 18:00:00,v1
U000686,EXP_FINISH_PAGE_001,treatment,2026-05-28 16:00:00,v1
U000687,EXP_FINISH_PAGE_001,treatment,2026-05-25 19:00:00,v1
U000688,EXP_FINISH_PAGE_001,control,2026-06-15 11:00:00,v1
U000689,EXP_FINISH_PAGE_001,treatment,2026-05-15 08:00:00,v1
U000690,EXP_FINISH_PAGE_001,treatment,2026-05-25 09:00:00,v1
U000691,EXP_FINISH_PAGE_001,control,2026-05-27 13:00:00,v1
U000692,EXP_FINISH_PAGE_001,control,2026-05-17 13:00:00,v1
U000693,EXP_FINISH_PAGE_001,treatment,2026-06-25 19:00:00,v1
U000694,EXP_FINISH_PAGE_001,treatment,2026-06-13 21:00:00,v1
U000695,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000696,EXP_FINISH_PAGE_001,control,2026-06-10 08:00:00,v1
U000697,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000698,EXP_FINISH_PAGE_001,control,2026-06-17 11:00:00,v1
U000699,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000700,EXP_FINISH_PAGE_001,control,2026-06-28 18:00:00,v1
U000701,EXP_FINISH_PAGE_001,treatment,2026-05-23 15:00:00,v1
U000702,EXP_FINISH_PAGE_001,control,2026-05-22 17:00:00,v1
U000703,EXP_FINISH_PAGE_001,control,2026-05-15 00:00:00,v1
U000704,EXP_FINISH_PAGE_001,control,2026-06-19 20:00:00,v1
U000705,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000706,EXP_FINISH_PAGE_001,control,2026-06-08 14:00:00,v1
U000707,EXP_FINISH_PAGE_001,control,2026-06-14 09:00:00,v1
U000708,EXP_FINISH_PAGE_001,control,2026-06-20 17:00:00,v1
U000709,EXP_FINISH_PAGE_001,treatment,2026-06-12 08:00:00,v1
U000710,EXP_FINISH_PAGE_001,treatment,2026-06-16 17:00:00,v1
U000711,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000712,EXP_FINISH_PAGE_001,treatment,2026-05-15 00:00:00,v1
U000713,EXP_FINISH_PAGE_001,treatment,2026-05-17 10:00:00,v1
U000714,EXP_FINISH_PAGE_001,treatment,2026-06-06 21:00:00,v1
U000715,EXP_FINISH_PAGE_001,control,2026-06-22 13:00:00,v1
U000716,EXP_FINISH_PAGE_001,treatment,2026-05-25 15:00:00,v1
